EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,Over18,OverTime,PerformanceRating,YearsAtCompany
RM331,43,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Laboratory Technician,3,Divorced,5257,5k-10k,1,Y,No,3,9
RM334,43,36-45,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Female,Healthcare Representative,1,Married,9985,5k-10k,8,Y,No,3,1
RM391,43,36-45,No,Travel_Rarely,Research & Development,12,Life Sciences,1,Male,Research Director,2,Divorced,14336,10k-15k,1,Y,No,3,25
RM396,43,36-45,No,Travel_Frequently,Research & Development,21,Medical,1,Male,Laboratory Technician,4,Married,2258,Upto 5k,7,Y,No,4,3
RM397,43,36-45,No,Travel_Rarely,Research & Development,8,Other,1,Female,Healthcare Representative,3,Divorced,4522,Upto 5k,4,Y,Yes,3,5
RM490,43,36-45,No,Travel_Rarely,Research & Development,6,Other,1,Male,Research Director,4,Divorced,16627,15k+,4,Y,Yes,3,1
RM492,43,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Laboratory Technician,3,Divorced,5679,5k-10k,3,Y,Yes,3,8
RM549,43,36-45,No,Travel_Frequently,Sales,15,Life Sciences,1,Male,Sales Executive,4,Married,6804,5k-10k,3,Y,No,3,2
RM610,43,36-45,No,Travel_Rarely,Research & Development,14,Life Sciences,1,Male,Research Director,1,Married,17159,15k+,6,Y,No,4,4
RM651,43,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Healthcare Representative,4,Married,5562,5k-10k,4,Y,No,3,5
RM662,43,36-45,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Manufacturing Director,2,Divorced,4765,Upto 5k,4,Y,No,4,1
RM776,43,36-45,No,Travel_Rarely,Sales,25,Medical,1,Male,Sales Executive,4,Divorced,10798,10k-15k,5,Y,No,3,1
RM813,43,36-45,No,Travel_Frequently,Research & Development,27,Life Sciences,1,Female,Manufacturing Director,1,Married,10820,10k-15k,8,Y,No,3,8
RM850,43,36-45,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,Sales Executive,3,Single,5346,5k-10k,8,Y,No,3,4
RM899,43,36-45,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,Research Director,4,Married,19740,15k+,3,Y,No,3,8
RM927,43,36-45,No,Travel_Rarely,Sales,4,Marketing,1,Female,Sales Executive,4,Single,10231,10k-15k,3,Y,No,3,21
RM996,43,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Female,Research Scientist,3,Single,4081,Upto 5k,1,Y,Yes,3,20
RM1134,43,36-45,No,Travel_Rarely,Research & Development,27,Technical Degree,1,Male,Laboratory Technician,2,Divorced,4876,Upto 5k,5,Y,No,3,6
RM1186,43,36-45,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Male,Research Director,3,Married,17603,15k+,1,Y,No,4,14
RM1217,43,36-45,No,Travel_Rarely,Sales,2,Medical,1,Male,Sales Executive,4,Married,7847,5k-10k,1,Y,Yes,3,10
RM1263,43,36-45,Yes,Travel_Frequently,Research & Development,17,Technical Degree,1,Male,Research Scientist,3,Married,2437,Upto 5k,9,Y,Yes,3,1
RM1270,43,36-45,No,Travel_Rarely,Human Resources,2,Life Sciences,1,Male,Human Resources,4,Single,3539,Upto 5k,0,Y,No,3,9
RM1294,43,36-45,No,Non-Travel,Research & Development,9,Life Sciences,1,Male,Research Scientist,3,Single,2438,Upto 5k,4,Y,No,3,3
RM1317,43,36-45,No,Travel_Frequently,Sales,2,Life Sciences,1,Male,Sales Executive,4,Married,5675,5k-10k,1,Y,No,4,7
RM1331,43,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Female,Manager,3,Married,19392,15k+,7,Y,No,3,16
RM1400,43,36-45,No,Travel_Rarely,Research & Development,11,Life Sciences,1,Male,Healthcare Representative,3,Married,7510,5k-10k,1,Y,No,3,10
RM029,44,36-45,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Healthcare Representative,4,Married,10248,10k-15k,3,Y,No,3,22
RM032,44,36-45,No,Travel_Rarely,Research & Development,10,Other,1,Male,Healthcare Representative,4,Married,6465,5k-10k,2,Y,Yes,3,4
RM053,44,36-45,No,Travel_Rarely,Sales,1,Marketing,1,Female,Sales Executive,1,Divorced,5454,5k-10k,5,Y,Yes,4,4
RM100,44,36-45,No,Non-Travel,Research & Development,23,Medical,1,Male,Laboratory Technician,2,Married,2042,Upto 5k,4,Y,No,3,3
RM287,44,36-45,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,3,Divorced,3161,Upto 5k,3,Y,Yes,4,1
RM494,44,36-45,No,Travel_Rarely,Human Resources,1,Life Sciences,1,Female,Human Resources,3,Single,5985,5k-10k,4,Y,No,3,2
RM498,44,36-45,No,Travel_Rarely,Research & Development,3,Other,1,Male,Manager,4,Married,19513,15k+,4,Y,Yes,3,2
RM544,44,36-45,No,Non-Travel,Research & Development,24,Medical,1,Male,Laboratory Technician,3,Single,3708,Upto 5k,2,Y,No,3,5
RM618,44,36-45,No,Travel_Rarely,Research & Development,4,Medical,1,Male,Healthcare Representative,2,Single,5933,5k-10k,9,Y,No,3,5
RM632,44,36-45,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,Laboratory Technician,4,Married,2818,Upto 5k,2,Y,Yes,4,3
RM659,44,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Research Scientist,1,Married,2559,Upto 5k,1,Y,Yes,3,8
RM751,44,36-45,No,Travel_Rarely,Sales,28,Medical,1,Female,Sales Executive,4,Married,13320,10k-15k,3,Y,Yes,3,12
RM790,44,36-45,Yes,Travel_Rarely,Human Resources,1,Medical,1,Male,Human Resources,1,Married,10482,10k-15k,9,Y,No,3,20
RM858,44,36-45,Yes,Travel_Rarely,Research & Development,10,Life Sciences,1,Male,Research Scientist,3,Single,2936,Upto 5k,1,Y,Yes,3,6
RM863,44,36-45,No,Non-Travel,Research & Development,17,Life Sciences,1,Male,Research Scientist,3,Single,2290,Upto 5k,2,Y,No,3,0
RM876,44,36-45,No,Travel_Rarely,Research & Development,29,Other,1,Male,Research Scientist,4,Single,4541,Upto 5k,1,Y,No,4,20
RM892,44,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Research Scientist,4,Married,2011,Upto 5k,1,Y,No,3,10
RM908,44,36-45,No,Travel_Rarely,Sales,5,Marketing,1,Male,Manager,2,Married,18213,15k+,7,Y,No,3,22
RM923,44,36-45,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Manager,1,Divorced,19190,15k+,1,Y,No,3,25
RM929,44,36-45,Yes,Travel_Rarely,Research & Development,15,Medical,1,Female,Healthcare Representative,4,Married,7978,5k-10k,1,Y,No,3,10
RM954,44,36-45,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,Laboratory Technician,1,Married,2362,Upto 5k,4,Y,No,3,3
RM1043,44,36-45,No,Non-Travel,Research & Development,5,Life Sciences,1,Male,Laboratory Technician,3,Single,3162,Upto 5k,3,Y,No,3,5
RM1047,44,36-45,No,Travel_Rarely,Research & Development,20,Life Sciences,1,Male,Research Scientist,2,Single,3420,Upto 5k,1,Y,No,3,5
RM1052,44,36-45,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,3,Married,4768,Upto 5k,7,Y,No,3,1
RM1063,44,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Male,Manufacturing Director,3,Single,10209,10k-15k,5,Y,Yes,3,2
RM1079,44,36-45,No,Travel_Rarely,Research & Development,28,Life Sciences,1,Male,Research Director,1,Married,16328,15k+,3,Y,No,3,20
RM1141,44,36-45,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Research Director,4,Divorced,19049,15k+,0,Y,Yes,3,22
RM1166,44,36-45,No,Travel_Frequently,Human Resources,1,Human Resources,1,Male,Human Resources,4,Married,5743,5k-10k,4,Y,Yes,3,10
RM1201,44,36-45,No,Travel_Rarely,Human Resources,1,Life Sciences,1,Female,Human Resources,4,Divorced,3195,Upto 5k,4,Y,Yes,3,2
RM1215,44,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Healthcare Representative,4,Married,7879,5k-10k,1,Y,Yes,3,8
RM1280,44,36-45,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,Research Scientist,2,Divorced,2342,Upto 5k,1,Y,Yes,3,5
RM1353,44,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,1,Married,5033,5k-10k,2,Y,No,3,2
RM1436,44,36-45,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Scientist,4,Single,2436,Upto 5k,6,Y,Yes,3,4
RM068,45,36-45,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Research Scientist,1,Divorced,9724,5k-10k,2,Y,No,3,1
RM078,45,36-45,No,Travel_Rarely,Research & Development,6,Other,1,Male,Research Director,1,Married,13245,10k-15k,4,Y,Yes,3,0
RM142,45,36-45,No,Travel_Rarely,Research & Development,29,Medical,1,Male,Research Scientist,4,Single,3452,Upto 5k,5,Y,No,3,6
RM154,45,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2,Divorced,2348,Upto 5k,8,Y,No,3,17
RM175,45,36-45,No,Travel_Rarely,Sales,4,Life Sciences,1,Female,Sales Executive,1,Divorced,5006,5k-10k,4,Y,Yes,3,5
RM195,45,36-45,No,Non-Travel,Research & Development,2,Medical,1,Male,Manager,4,Married,16792,15k+,9,Y,No,4,20
RM219,45,36-45,No,Non-Travel,Sales,6,Medical,1,Female,Sales Executive,4,Single,8865,5k-10k,6,Y,No,3,19
RM245,45,36-45,No,Travel_Rarely,Research & Development,1,Other,1,Male,Manager,4,Married,19202,15k+,0,Y,No,3,24
RM250,45,36-45,No,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,Manufacturing Director,3,Married,6434,5k-10k,4,Y,No,3,3
RM269,45,36-45,No,Travel_Rarely,Research & Development,20,Medical,1,Male,Healthcare Representative,4,Married,13496,10k-15k,0,Y,Yes,3,20
RM312,45,36-45,No,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,1,Divorced,5210,5k-10k,1,Y,No,3,24
RM335,45,36-45,No,Travel_Rarely,Research & Development,8,Other,1,Male,Research Scientist,4,Married,3697,Upto 5k,9,Y,No,3,10
RM408,45,36-45,No,Travel_Rarely,Research & Development,10,Life Sciences,1,Male,Research Scientist,4,Married,2654,Upto 5k,3,Y,No,4,2
RM453,45,36-45,No,Travel_Rarely,Sales,2,Other,1,Male,Sales Executive,2,Married,4805,Upto 5k,0,Y,No,3,8
RM505,45,36-45,Yes,Travel_Frequently,Sales,26,Life Sciences,1,Female,Sales Executive,1,Married,4286,Upto 5k,2,Y,No,3,1
RM565,45,36-45,No,Travel_Rarely,Sales,2,Technical Degree,1,Male,Sales Representative,3,Single,6632,5k-10k,0,Y,No,3,8
RM604,45,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Research Scientist,3,Single,2274,Upto 5k,1,Y,No,3,1
RM626,45,36-45,No,Travel_Rarely,Sales,9,Marketing,1,Male,Sales Executive,1,Divorced,10761,10k-15k,4,Y,Yes,3,5
RM697,45,36-45,No,Non-Travel,Research & Development,4,Life Sciences,1,Male,Laboratory Technician,2,Married,4447,Upto 5k,1,Y,No,3,9
RM714,45,36-45,No,Travel_Rarely,Research & Development,1,Medical,1,Female,Laboratory Technician,4,Divorced,2270,Upto 5k,3,Y,No,3,5
RM719,45,36-45,No,Non-Travel,Research & Development,23,Life Sciences,1,Male,Laboratory Technician,1,Married,3633,Upto 5k,1,Y,Yes,3,9
RM756,45,36-45,No,Travel_Rarely,Sales,11,Life Sciences,1,Female,Manager,4,Married,17650,15k+,3,Y,No,3,9
RM760,45,36-45,No,Travel_Rarely,Human Resources,24,Medical,1,Male,Human Resources,2,Single,2177,Upto 5k,1,Y,No,3,6
RM806,45,36-45,No,Non-Travel,Sales,9,Life Sciences,1,Female,Sales Executive,3,Married,5593,5k-10k,1,Y,No,3,15
RM855,45,36-45,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Research Scientist,3,Married,4477,Upto 5k,4,Y,Yes,3,3
RM914,45,36-45,Yes,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,2,Single,18824,15k+,2,Y,Yes,3,24
RM937,45,36-45,No,Travel_Frequently,Research & Development,25,Medical,1,Female,Manager,2,Single,18061,15k+,3,Y,No,4,0
RM1035,45,36-45,No,Travel_Rarely,Research & Development,20,Medical,1,Male,Healthcare Representative,1,Divorced,10851,10k-15k,2,Y,Yes,3,7
RM1038,45,36-45,No,Travel_Rarely,Research & Development,29,Technical Degree,1,Male,Manufacturing Director,4,Married,9380,5k-10k,4,Y,Yes,3,3
RM1093,45,36-45,No,Travel_Rarely,Research & Development,28,Technical Degree,1,Male,Research Scientist,4,Married,2132,Upto 5k,4,Y,No,4,5
RM1100,45,36-45,No,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,Healthcare Representative,2,Divorced,7441,5k-10k,1,Y,No,3,10
RM1143,45,36-45,No,Travel_Rarely,Research & Development,5,Medical,1,Female,Laboratory Technician,1,Single,5769,5k-10k,1,Y,Yes,3,10
RM1144,45,36-45,No,Non-Travel,Sales,26,Marketing,1,Male,Sales Executive,1,Married,4385,Upto 5k,1,Y,No,3,10
RM1161,45,36-45,No,Travel_Rarely,Research & Development,2,Other,1,Female,Manufacturing Director,4,Divorced,5770,5k-10k,1,Y,No,3,10
RM1222,45,36-45,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,3,Married,10748,10k-15k,3,Y,No,4,23
RM1226,45,36-45,No,Travel_Rarely,Research & Development,28,Technical Degree,1,Female,Research Director,2,Single,16704,15k+,1,Y,No,3,21
RM1244,45,36-45,No,Travel_Rarely,Human Resources,4,Life Sciences,1,Female,Human Resources,3,Married,9756,5k-10k,4,Y,No,4,5
RM1315,45,36-45,No,Non-Travel,Sales,2,Life Sciences,1,Female,Sales Executive,3,Married,5154,5k-10k,4,Y,No,4,8
RM1347,45,36-45,No,Travel_Rarely,Research & Development,25,Life Sciences,1,Female,Manufacturing Director,4,Married,5906,5k-10k,0,Y,No,3,9
RM1363,45,36-45,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Healthcare Representative,3,Single,5399,5k-10k,4,Y,No,3,4
RM1455,45,36-45,No,Travel_Rarely,Sales,20,Life Sciences,1,Female,Sales Executive,3,Single,4850,Upto 5k,8,Y,No,3,5
RM030,46,46-55,No,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,1,Single,18947,15k+,3,Y,No,3,2
RM049,46,46-55,No,Travel_Frequently,Sales,5,Marketing,1,Male,Sales Executive,4,Single,5772,5k-10k,4,Y,Yes,4,9
RM080,46,46-55,No,Travel_Rarely,Human Resources,5,Medical,1,Male,Human Resources,2,Divorced,5021,5k-10k,8,Y,Yes,4,4
RM090,46,46-55,Yes,Travel_Rarely,Sales,9,Medical,1,Male,Sales Executive,4,Single,9619,5k-10k,1,Y,No,3,9
RM094,46,46-55,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Healthcare Representative,1,Married,10673,10k-15k,2,Y,Yes,3,10
RM179,46,46-55,No,Travel_Rarely,Sales,1,Marketing,1,Female,Sales Executive,1,Divorced,10453,10k-15k,1,Y,No,4,24
RM210,46,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Healthcare Representative,1,Divorced,9396,5k-10k,7,Y,No,3,4
RM264,46,46-55,No,Travel_Rarely,Sales,2,Technical Degree,1,Female,Manager,2,Married,16872,15k+,3,Y,Yes,3,7
RM366,46,46-55,No,Non-Travel,Research & Development,7,Medical,1,Female,Manufacturing Director,3,Married,5258,5k-10k,2,Y,No,3,1
RM413,46,46-55,No,Travel_Rarely,Research & Development,18,Medical,1,Female,Manufacturing Director,3,Divorced,4810,Upto 5k,2,Y,No,3,10
RM430,46,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Director,3,Married,17861,15k+,6,Y,No,3,3
RM434,46,46-55,No,Travel_Rarely,Sales,10,Marketing,1,Female,Sales Executive,4,Married,9071,5k-10k,2,Y,Yes,3,3
RM466,46,46-55,No,Travel_Frequently,Research & Development,18,Medical,1,Female,Healthcare Representative,3,Married,10527,10k-15k,5,Y,No,3,2
RM724,46,46-55,No,Travel_Rarely,Research & Development,7,Medical,1,Male,Manufacturing Director,3,Divorced,10845,10k-15k,6,Y,No,3,8
RM771,46,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Director,4,Divorced,19627,15k+,9,Y,No,3,2
RM779,46,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Research Scientist,1,Divorced,4615,Upto 5k,8,Y,Yes,4,16
RM811,46,46-55,No,Travel_Rarely,Sales,3,Marketing,1,Male,Manager,3,Married,17465,15k+,3,Y,No,3,12
RM862,46,46-55,No,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,1,Married,17048,15k+,8,Y,No,4,26
RM870,46,46-55,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Male,Research Director,2,Married,19081,15k+,5,Y,No,3,4
RM878,46,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Male,Manufacturing Director,4,Divorced,7379,5k-10k,2,Y,No,3,6
RM917,46,46-55,No,Travel_Rarely,Sales,4,Marketing,1,Female,Manager,2,Married,18789,15k+,2,Y,No,3,11
RM944,46,46-55,No,Travel_Rarely,Human Resources,1,Life Sciences,1,Female,Human Resources,1,Single,3423,Upto 5k,6,Y,No,3,7
RM1032,46,46-55,Yes,Travel_Rarely,Sales,9,Marketing,1,Male,Sales Executive,4,Divorced,10096,10k-15k,4,Y,No,3,7
RM1081,46,46-55,No,Travel_Rarely,Sales,3,Life Sciences,1,Female,Manager,2,Married,16606,15k+,8,Y,No,3,13
RM1136,46,46-55,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,Manager,1,Single,17567,15k+,1,Y,No,3,26
RM1232,46,46-55,No,Travel_Rarely,Research & Development,13,Life Sciences,1,Male,Healthcare Representative,2,Single,5562,5k-10k,6,Y,No,3,10
RM1236,46,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,Sales Executive,4,Divorced,10368,10k-15k,4,Y,Yes,3,10
RM1278,46,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,4,Divorced,19328,15k+,7,Y,Yes,3,2
RM1286,46,46-55,No,Non-Travel,Sales,26,Life Sciences,1,Male,Sales Executive,2,Single,7991,5k-10k,8,Y,No,3,2
RM1299,46,46-55,Yes,Travel_Rarely,Research & Development,21,Medical,1,Female,Healthcare Representative,2,Married,8926,5k-10k,4,Y,No,4,9
RM1323,46,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,4,Divorced,8578,5k-10k,3,Y,No,3,9
RM1328,46,46-55,No,Travel_Rarely,Sales,3,Technical Degree,1,Female,Sales Executive,1,Divorced,13225,10k-15k,2,Y,No,3,19
RM1334,46,46-55,Yes,Travel_Rarely,Sales,10,Life Sciences,1,Female,Sales Executive,2,Married,7314,5k-10k,5,Y,No,4,8
RM272,47,46-55,Yes,Non-Travel,Research & Development,29,Life Sciences,1,Male,Manager,2,Married,11849,10k-15k,1,Y,Yes,3,10
RM330,47,46-55,No,Travel_Rarely,Research & Development,5,Life Sciences,1,Male,Research Director,3,Married,18300,15k+,4,Y,No,3,3
RM348,47,46-55,No,Travel_Frequently,Sales,4,Medical,1,Male,Sales Representative,3,Single,2976,Upto 5k,3,Y,No,3,0
RM429,47,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Manufacturing Director,4,Divorced,5070,5k-10k,5,Y,No,3,5
RM533,47,46-55,No,Travel_Rarely,Sales,14,Marketing,1,Male,Sales Executive,1,Single,4960,Upto 5k,2,Y,No,3,7
RM545,47,46-55,No,Travel_Frequently,Sales,3,Medical,1,Female,Sales Executive,3,Divorced,13770,10k-15k,9,Y,Yes,3,22
RM567,47,46-55,Yes,Travel_Frequently,Sales,27,Life Sciences,1,Female,Sales Executive,3,Single,6397,5k-10k,4,Y,Yes,3,5
RM593,47,46-55,No,Travel_Rarely,Research & Development,2,Other,1,Female,Manager,4,Married,16752,15k+,1,Y,Yes,3,26
RM652,47,46-55,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,4,Married,4537,Upto 5k,0,Y,Yes,4,7
RM666,47,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Sales Representative,4,Single,3294,Upto 5k,1,Y,Yes,3,3
RM708,47,46-55,No,Travel_Frequently,Research & Development,16,Medical,1,Male,Manufacturing Director,3,Divorced,5067,5k-10k,1,Y,Yes,3,19
RM720,47,46-55,No,Travel_Rarely,Sales,4,Life Sciences,1,Female,Sales Executive,4,Single,4163,Upto 5k,1,Y,Yes,3,9
RM1021,47,46-55,No,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,Research Scientist,4,Married,3420,Upto 5k,7,Y,No,3,6
RM1025,47,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Research Director,3,Married,17169,15k+,3,Y,No,3,20
RM1068,47,46-55,No,Travel_Rarely,Sales,14,Medical,1,Female,Sales Executive,3,Married,4591,Upto 5k,3,Y,Yes,3,5
RM1155,47,46-55,No,Travel_Rarely,Human Resources,26,Life Sciences,1,Female,Manager,3,Married,19658,15k+,3,Y,No,3,5
RM1195,47,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Manager,2,Divorced,15972,15k+,6,Y,No,3,3
RM1224,47,46-55,Yes,Travel_Frequently,Sales,9,Life Sciences,1,Male,Sales Executive,3,Married,12936,10k-15k,7,Y,No,3,23
RM1235,47,46-55,No,Non-Travel,Sales,2,Marketing,1,Male,Sales Executive,2,Married,4978,Upto 5k,7,Y,No,3,1
RM1304,47,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Female,Manufacturing Director,2,Divorced,10333,10k-15k,8,Y,Yes,3,22
RM1322,47,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Female,Laboratory Technician,3,Single,2105,Upto 5k,4,Y,No,3,2
RM1371,47,46-55,No,Non-Travel,Research & Development,14,Technical Degree,1,Male,Research Scientist,2,Married,5467,5k-10k,8,Y,No,3,8
RM1415,47,46-55,No,Travel_Rarely,Research & Development,25,Medical,1,Male,Healthcare Representative,3,Single,8633,5k-10k,2,Y,No,4,17
RM1422,47,46-55,No,Non-Travel,Research & Development,1,Medical,1,Female,Research Director,2,Married,11957,10k-15k,0,Y,No,3,13
RM051,48,46-55,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,3,Single,5381,5k-10k,9,Y,Yes,3,1
RM353,48,46-55,No,Travel_Rarely,Sales,29,Medical,1,Female,Manager,3,Married,12504,10k-15k,3,Y,No,4,0
RM445,48,46-55,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,4,Married,4051,Upto 5k,2,Y,No,3,9
RM493,48,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Manager,1,Married,15402,15k+,7,Y,No,3,3
RM521,48,46-55,No,Travel_Rarely,Sales,2,Marketing,1,Male,Sales Executive,2,Married,8120,5k-10k,3,Y,No,3,2
RM679,48,46-55,No,Travel_Rarely,Research & Development,20,Medical,1,Male,Research Scientist,3,Married,2259,Upto 5k,4,Y,No,3,0
RM736,48,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Healthcare Representative,3,Single,4240,Upto 5k,2,Y,No,3,2
RM737,48,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Healthcare Representative,3,Single,10999,10k-15k,7,Y,No,3,15
RM805,48,46-55,No,Non-Travel,Research & Development,1,Medical,1,Male,Manager,4,Single,16885,15k+,2,Y,No,4,5
RM902,48,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Male,Laboratory Technician,2,Single,2559,Upto 5k,5,Y,No,3,1
RM905,48,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Director,4,Single,18265,15k+,6,Y,No,3,1
RM970,48,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Manufacturing Director,4,Single,7898,5k-10k,1,Y,No,3,10
RM1039,48,46-55,No,Travel_Rarely,Sales,7,Marketing,1,Male,Sales Executive,1,Divorced,5486,5k-10k,4,Y,No,3,2
RM1104,48,46-55,No,Travel_Rarely,Sales,16,Life Sciences,1,Female,Sales Executive,3,Divorced,6439,5k-10k,8,Y,No,3,8
RM1115,48,46-55,No,Travel_Rarely,Research & Development,15,Other,1,Female,Research Scientist,1,Married,2367,Upto 5k,8,Y,No,3,8
RM1167,48,46-55,No,Travel_Frequently,Research & Development,4,Medical,1,Male,Manager,4,Married,15202,15k+,2,Y,No,4,2
RM1205,48,46-55,Yes,Travel_Frequently,Sales,7,Medical,1,Female,Sales Representative,3,Married,2655,Upto 5k,2,Y,Yes,3,9
RM1332,48,46-55,No,Travel_Rarely,Research & Development,10,Life Sciences,1,Male,Research Director,2,Married,19665,15k+,4,Y,No,3,22
RM1352,48,46-55,No,Travel_Frequently,Research & Development,22,Medical,1,Female,Manager,4,Divorced,17174,15k+,3,Y,No,3,22
RM002,49,46-55,No,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Research Scientist,2,Married,5130,5k-10k,1,Y,No,4,10
RM130,49,46-55,No,Travel_Rarely,Research & Development,20,Medical,1,Female,Manufacturing Director,1,Married,6567,5k-10k,1,Y,No,3,15
RM202,49,46-55,No,Non-Travel,Research & Development,18,Life Sciences,1,Male,Manufacturing Director,4,Divorced,6804,5k-10k,1,Y,Yes,3,7
RM291,49,46-55,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Research Director,1,Single,18665,15k+,9,Y,Yes,3,3
RM317,49,46-55,No,Travel_Rarely,Research & Development,1,Technical Degree,1,Female,Healthcare Representative,3,Single,13964,10k-15k,7,Y,Yes,3,7
RM376,49,46-55,No,Travel_Rarely,Research & Development,7,Other,1,Male,Healthcare Representative,3,Single,10965,10k-15k,8,Y,No,4,5
RM474,49,46-55,No,Travel_Rarely,Research & Development,18,Life Sciences,1,Male,Research Director,3,Divorced,19502,15k+,1,Y,Yes,3,31
RM608,49,46-55,Yes,Travel_Rarely,Sales,11,Marketing,1,Female,Sales Executive,4,Married,7654,5k-10k,1,Y,No,3,9
RM640,49,46-55,No,Travel_Rarely,Research & Development,1,Technical Degree,1,Female,Research Scientist,1,Married,3580,Upto 5k,2,Y,No,3,4
RM678,49,46-55,No,Travel_Rarely,Research & Development,8,Other,1,Female,Laboratory Technician,2,Married,7403,5k-10k,4,Y,No,3,26
RM822,49,46-55,No,Travel_Rarely,Sales,8,Technical Degree,1,Male,Sales Executive,2,Married,13120,10k-15k,6,Y,No,3,9
RM900,49,46-55,No,Travel_Rarely,Research & Development,4,Medical,1,Male,Manager,3,Married,18711,15k+,2,Y,No,3,1
RM1007,49,46-55,Yes,Travel_Frequently,Research & Development,28,Life Sciences,1,Male,Laboratory Technician,1,Single,4284,Upto 5k,3,Y,No,4,4
RM1045,49,46-55,No,Travel_Rarely,Research & Development,5,Technical Degree,1,Male,Healthcare Representative,3,Married,6651,5k-10k,2,Y,No,3,3
RM1055,49,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,2,Divorced,10466,10k-15k,3,Y,No,3,8
